
Run from 2023-04-02 11:05:54.310247
Results of Grid Search for logistic_regression: 
Order of Parameters: optimizer, learning_rate, batch_size, epochs 

('adam', 0.01, 50, 100)
train_loss: 0.6904768347740173, val_loss: 0.692261815071106

('adam', 0.01, 50, 200)
train_loss: 0.6984800100326538, val_loss: 0.6948879957199097

('adam', 0.01, 50, 300)
train_loss: 0.6953356266021729, val_loss: 0.6939175128936768

('adam', 0.01, 100, 100)
train_loss: 0.6990792155265808, val_loss: 0.6954160332679749

('adam', 0.01, 100, 200)
train_loss: 0.6674822568893433, val_loss: 0.6886624693870544

('adam', 0.01, 100, 300)
train_loss: 0.6595231294631958, val_loss: 0.6881386637687683

('adam', 0.01, 200, 100)
train_loss: 0.6797375082969666, val_loss: 0.6908314228057861

('adam', 0.01, 200, 200)
train_loss: 0.6815693974494934, val_loss: 0.6912972331047058

('adam', 0.01, 200, 300)
train_loss: 0.6767332553863525, val_loss: 0.6903382539749146

('adam', 0.1, 50, 100)
train_loss: 0.6719265580177307, val_loss: 0.7119182348251343

('adam', 0.1, 50, 200)
train_loss: 0.6521478891372681, val_loss: 0.6835601925849915

('adam', 0.1, 50, 300)
train_loss: 0.633003294467926, val_loss: 0.6827515363693237

('adam', 0.1, 100, 100)
train_loss: 0.629243791103363, val_loss: 0.6909298300743103

('adam', 0.1, 100, 200)
train_loss: 0.5990846157073975, val_loss: 0.7143122553825378

('adam', 0.1, 100, 300)
train_loss: 0.588657557964325, val_loss: 0.7415622472763062

('adam', 0.1, 200, 100)
train_loss: 0.6288776993751526, val_loss: 0.6913721561431885

('adam', 0.1, 200, 200)
train_loss: 0.596363365650177, val_loss: 0.7193918228149414

('adam', 0.1, 200, 300)
train_loss: 0.5884805917739868, val_loss: 0.7425435781478882

('adam', 0.2, 50, 100)
train_loss: 0.6632428765296936, val_loss: 0.6898252964019775

('adam', 0.2, 50, 200)
train_loss: 0.6300163269042969, val_loss: 0.690480649471283

('adam', 0.2, 50, 300)
train_loss: 0.6163710951805115, val_loss: 0.6859244108200073

('adam', 0.2, 100, 100)
train_loss: 0.6010781526565552, val_loss: 0.711358904838562

('adam', 0.2, 100, 200)
train_loss: 0.5867663621902466, val_loss: 0.7526019811630249

('adam', 0.2, 100, 300)
train_loss: 0.5852292776107788, val_loss: 0.7742265462875366

('adam', 0.2, 200, 100)
train_loss: 0.6041275262832642, val_loss: 0.7072479724884033

('adam', 0.2, 200, 200)
train_loss: 0.5862106084823608, val_loss: 0.7573113441467285

('adam', 0.2, 200, 300)
train_loss: 0.5853135585784912, val_loss: 0.770820140838623


---------
BEST MODEL
('adam', 0.1, 50, 300)
val_loss: 0.6827515363693237
---------

Run from 2023-04-05 15:44:25.983821
Results of Grid Search for logistic_regression: 
Order of Parameters: optimizer, learning_rate, batch_size, epochs 

('adam', 0.001, 8, 10)
train_loss: 0.6947352886199951, val_loss: 0.6941676139831543

('adam', 0.001, 8, 50)
train_loss: 0.6967986822128296, val_loss: 0.6951876878738403

('adam', 0.001, 8, 100)
train_loss: 0.7049410939216614, val_loss: 0.6986233592033386

('adam', 0.001, 16, 10)
train_loss: 0.6918162107467651, val_loss: 0.6928545832633972

('adam', 0.001, 16, 50)
train_loss: 0.6902779936790466, val_loss: 0.6934695243835449

('adam', 0.001, 16, 100)
train_loss: 0.6863840818405151, val_loss: 0.6911537051200867

('adam', 0.001, 32, 10)
train_loss: 0.6926907300949097, val_loss: 0.6929537057876587

('adam', 0.001, 32, 50)
train_loss: 0.7019802927970886, val_loss: 0.6985008716583252

('adam', 0.001, 32, 100)
train_loss: 0.6875778436660767, val_loss: 0.6914472579956055

('adam', 0.001, 64, 10)
train_loss: 0.69556725025177, val_loss: 0.696522057056427

('adam', 0.001, 64, 50)
train_loss: 0.6912099123001099, val_loss: 0.6925612688064575

('adam', 0.001, 64, 100)
train_loss: 0.6887965798377991, val_loss: 0.6916689872741699

('adam', 0.01, 8, 10)
train_loss: 0.7007653117179871, val_loss: 0.6960335969924927

('adam', 0.01, 8, 50)
train_loss: 0.7010629177093506, val_loss: 0.6956902742385864

('adam', 0.01, 8, 100)
train_loss: 0.6918925642967224, val_loss: 0.6930391788482666

('adam', 0.01, 16, 10)
train_loss: 0.7030764222145081, val_loss: 0.6969843506813049

('adam', 0.01, 16, 50)
train_loss: 0.68351811170578, val_loss: 0.6902292966842651

('adam', 0.01, 16, 100)
train_loss: 0.6958103775978088, val_loss: 0.694328248500824

('adam', 0.01, 32, 10)
train_loss: 0.7097791433334351, val_loss: 0.7018649578094482

('adam', 0.01, 32, 50)
train_loss: 0.6869331002235413, val_loss: 0.6918191909790039

('adam', 0.01, 32, 100)
train_loss: 0.6815620064735413, val_loss: 0.6906518936157227

('adam', 0.01, 64, 10)
train_loss: 0.6900684833526611, val_loss: 0.6927083730697632

('adam', 0.01, 64, 50)
train_loss: 0.6916064023971558, val_loss: 0.6936254501342773

('adam', 0.01, 64, 100)
train_loss: 0.6981277465820312, val_loss: 0.6951507329940796


Run from 2023-04-05 16:43:59.488528
Results of Grid Search for logistic_regression: 
Order of Parameters: optimizer, learning_rate, batch_size, epochs 

('adam', 0.001, 8, 10)
train_loss: 0.6977915167808533, val_loss: 0.698961615562439

('adam', 0.001, 8, 50)
train_loss: 0.7129921317100525, val_loss: 0.7049181461334229

('adam', 0.001, 8, 100)
train_loss: 0.6824528574943542, val_loss: 0.6898015737533569

('adam', 0.001, 16, 10)
train_loss: 0.6933444142341614, val_loss: 0.6933045983314514

('adam', 0.001, 16, 50)
train_loss: 0.7036211490631104, val_loss: 0.6993557214736938

('adam', 0.001, 16, 100)
train_loss: 0.6849091053009033, val_loss: 0.690568745136261

('adam', 0.001, 32, 10)
train_loss: 0.6974121928215027, val_loss: 0.6983295679092407

('adam', 0.001, 32, 50)
train_loss: 0.6910505294799805, val_loss: 0.6923949718475342

('adam', 0.001, 32, 100)
train_loss: 0.6890299916267395, val_loss: 0.6918302774429321

('adam', 0.001, 64, 10)
train_loss: 0.6919055581092834, val_loss: 0.6927326321601868

('adam', 0.001, 64, 50)
train_loss: 0.7088238596916199, val_loss: 0.7032530307769775

('adam', 0.001, 64, 100)
train_loss: 0.7150091528892517, val_loss: 0.7067707777023315

('adam', 0.01, 8, 10)
train_loss: 0.682130753993988, val_loss: 0.68950355052948

('adam', 0.01, 8, 50)
train_loss: 0.6965091228485107, val_loss: 0.6945838928222656

('adam', 0.01, 8, 100)
train_loss: 0.687750518321991, val_loss: 0.6919909715652466

('adam', 0.01, 16, 10)
train_loss: 0.6908597946166992, val_loss: 0.6927893161773682

('adam', 0.01, 16, 50)
train_loss: 0.6766122579574585, val_loss: 0.691474199295044

('adam', 0.01, 16, 100)
train_loss: 0.6760530471801758, val_loss: 0.6887615919113159

('adam', 0.01, 32, 10)
train_loss: 0.6889016032218933, val_loss: 0.6915205717086792

('adam', 0.01, 32, 50)
train_loss: 0.6833110451698303, val_loss: 0.6910475492477417

('adam', 0.01, 32, 100)
train_loss: 0.6905897855758667, val_loss: 0.6926642060279846

('adam', 0.01, 64, 10)
train_loss: 0.6920996904373169, val_loss: 0.694403886795044

('adam', 0.01, 64, 50)
train_loss: 0.6845460534095764, val_loss: 0.6916326880455017

('adam', 0.01, 64, 100)
train_loss: 0.694847047328949, val_loss: 0.6943198442459106

('adam', 0.1, 8, 10)
train_loss: 0.6737032532691956, val_loss: 0.6917401552200317

('adam', 0.1, 8, 50)
train_loss: 0.6522923707962036, val_loss: 0.6872459053993225

('adam', 0.1, 8, 100)
train_loss: 0.6173718571662903, val_loss: 0.7039055824279785

('adam', 0.1, 16, 10)
train_loss: 0.6756471991539001, val_loss: 0.6880687475204468

('adam', 0.1, 16, 50)
train_loss: 0.6536172032356262, val_loss: 0.6856725215911865

('adam', 0.1, 16, 100)
train_loss: 0.6337335109710693, val_loss: 0.6857307553291321

('adam', 0.1, 32, 10)
train_loss: 0.6791397333145142, val_loss: 0.6894264221191406

('adam', 0.1, 32, 50)
train_loss: 0.6629116535186768, val_loss: 0.6895719170570374

('adam', 0.1, 32, 100)
train_loss: 0.6325617432594299, val_loss: 0.6890988945960999

('adam', 0.1, 64, 10)
train_loss: 0.6826027631759644, val_loss: 0.6977953314781189

('adam', 0.1, 64, 50)
train_loss: 0.6583382487297058, val_loss: 0.6882296800613403

('adam', 0.1, 64, 100)
train_loss: 0.6308911442756653, val_loss: 0.6902303695678711


---------
BEST MODEL
('adam', 0.1, 16, 50)
val_loss: 0.6856725215911865
---------

Run from 2023-04-10 10:28:07.518773
Results of Grid Search for logistic_regression: 
Order of Parameters: optimizer, learning_rate, batch_size, epochs 

('adam', 0.001, 8, 10)
train_loss: 0.7198767066001892, val_loss: 0.7122851610183716

('adam', 0.001, 8, 50)
train_loss: 0.6934666037559509, val_loss: 0.6936082243919373

('adam', 0.001, 8, 100)
train_loss: 0.7032346129417419, val_loss: 0.6979727745056152

('adam', 0.001, 16, 10)
train_loss: 0.6937199831008911, val_loss: 0.6948586106300354

('adam', 0.001, 16, 50)
train_loss: 0.6974921822547913, val_loss: 0.6958370208740234

('adam', 0.001, 16, 100)
train_loss: 0.7071602940559387, val_loss: 0.700157880783081

('adam', 0.001, 32, 10)
train_loss: 0.695036768913269, val_loss: 0.6961188316345215

('adam', 0.001, 32, 50)
