
Run from 2023-04-02 11:09:49.972768
Results of Grid Search for logistic_regression: 
Order of Parameters: optimizer, learning_rate, batch_size, epochs 

('adam', 0.01, 50, 100)
train_loss: 0.6615201234817505, val_loss: 0.6681506633758545

('adam', 0.01, 50, 200)
train_loss: 0.6331361532211304, val_loss: 0.646743893623352

('adam', 0.01, 50, 300)
train_loss: 0.6404778361320496, val_loss: 0.6549683809280396

('adam', 0.01, 100, 100)
train_loss: 0.6593275666236877, val_loss: 0.6685616970062256

('adam', 0.01, 100, 200)
train_loss: 0.6073746085166931, val_loss: 0.628038763999939

('adam', 0.01, 100, 300)
train_loss: 0.669809877872467, val_loss: 0.6760584115982056

('adam', 0.01, 200, 100)
train_loss: 0.6852544546127319, val_loss: 0.6879737377166748

('adam', 0.01, 200, 200)
train_loss: 0.6524319052696228, val_loss: 0.6633273959159851

('adam', 0.01, 200, 300)
train_loss: 0.6671018004417419, val_loss: 0.6740362644195557

('adam', 0.1, 50, 100)
train_loss: 0.579010546207428, val_loss: 0.6058522462844849

('adam', 0.1, 50, 200)
train_loss: 0.5745623111724854, val_loss: 0.5953933000564575

('adam', 0.1, 50, 300)
train_loss: 0.5614755153656006, val_loss: 0.598976731300354

('adam', 0.1, 100, 100)
train_loss: 0.562089204788208, val_loss: 0.594326913356781

('adam', 0.1, 100, 200)
train_loss: 0.5570820569992065, val_loss: 0.5904848575592041

('adam', 0.1, 100, 300)
train_loss: 0.5570751428604126, val_loss: 0.5904873013496399

('adam', 0.1, 200, 100)
train_loss: 0.561005175113678, val_loss: 0.5935499668121338

('adam', 0.1, 200, 200)
train_loss: 0.557090699672699, val_loss: 0.5904822945594788

('adam', 0.1, 200, 300)
train_loss: 0.5570751428604126, val_loss: 0.5904873609542847

('adam', 0.2, 50, 100)
train_loss: 0.5684851408004761, val_loss: 0.5917931795120239

('adam', 0.2, 50, 200)
train_loss: 0.5603408217430115, val_loss: 0.5873448252677917

('adam', 0.2, 50, 300)
train_loss: 0.5584346652030945, val_loss: 0.591497004032135

('adam', 0.2, 100, 100)
train_loss: 0.5570812225341797, val_loss: 0.590522289276123

('adam', 0.2, 100, 200)
train_loss: 0.5570750832557678, val_loss: 0.5904873609542847

('adam', 0.2, 100, 300)
train_loss: 0.5570751428604126, val_loss: 0.5904872417449951

('adam', 0.2, 200, 100)
train_loss: 0.5570753812789917, val_loss: 0.5904206037521362

('adam', 0.2, 200, 200)
train_loss: 0.5570750832557678, val_loss: 0.5904876589775085

('adam', 0.2, 200, 300)
train_loss: 0.5570751428604126, val_loss: 0.5904873013496399


---------
BEST MODEL
('adam', 0.2, 50, 200)
val_loss: 0.5873448252677917
---------

Run from 2023-04-05 16:51:47.055928
Results of Grid Search for logistic_regression: 
Order of Parameters: optimizer, learning_rate, batch_size, epochs 

('adam', 0.001, 8, 10)
train_loss: 0.6830157041549683, val_loss: 0.682144045829773

('adam', 0.001, 8, 50)
train_loss: 0.6672295928001404, val_loss: 0.6702718734741211

('adam', 0.001, 8, 100)
train_loss: 0.6782300472259521, val_loss: 0.6812042593955994

('adam', 0.001, 16, 10)
train_loss: 0.7330926656723022, val_loss: 0.7295091152191162

('adam', 0.001, 16, 50)
train_loss: 0.7018376588821411, val_loss: 0.7013185024261475

('adam', 0.001, 16, 100)
train_loss: 0.6940589547157288, val_loss: 0.6941003799438477

('adam', 0.001, 32, 10)
train_loss: 0.6821531057357788, val_loss: 0.6827132701873779

('adam', 0.001, 32, 50)
train_loss: 0.6761859059333801, val_loss: 0.6779032349586487

('adam', 0.001, 32, 100)
train_loss: 0.68833988904953, val_loss: 0.6894283890724182

('adam', 0.001, 64, 10)
train_loss: 0.680610716342926, val_loss: 0.6808172464370728

('adam', 0.001, 64, 50)
train_loss: 0.7398611307144165, val_loss: 0.7349914312362671

('adam', 0.001, 64, 100)
train_loss: 0.7115377187728882, val_loss: 0.708738386631012

('adam', 0.01, 8, 10)
train_loss: 0.7035462856292725, val_loss: 0.7008755803108215

('adam', 0.01, 8, 50)
train_loss: 0.6610993146896362, val_loss: 0.6677007675170898

('adam', 0.01, 8, 100)
train_loss: 0.6299086213111877, val_loss: 0.6449411511421204

('adam', 0.01, 16, 10)
train_loss: 0.7334166169166565, val_loss: 0.7257498502731323

('adam', 0.01, 16, 50)
train_loss: 0.6571880578994751, val_loss: 0.6658713817596436

('adam', 0.01, 16, 100)
train_loss: 0.6205364465713501, val_loss: 0.6364453434944153

('adam', 0.01, 32, 10)
train_loss: 0.6759838461875916, val_loss: 0.6783220767974854

('adam', 0.01, 32, 50)
train_loss: 0.6463122963905334, val_loss: 0.656753659248352

('adam', 0.01, 32, 100)
train_loss: 0.6334031820297241, val_loss: 0.6470285654067993

('adam', 0.01, 64, 10)
train_loss: 0.6779507994651794, val_loss: 0.6771112084388733

('adam', 0.01, 64, 50)
train_loss: 0.6593682765960693, val_loss: 0.6676867604255676

('adam', 0.01, 64, 100)
train_loss: 0.6996821165084839, val_loss: 0.6986606121063232

('adam', 0.1, 8, 10)
train_loss: 0.6316479444503784, val_loss: 0.643649160861969

('adam', 0.1, 8, 50)
train_loss: 0.5634547472000122, val_loss: 0.5919560194015503

('adam', 0.1, 8, 100)
train_loss: 0.5615915060043335, val_loss: 0.5932766795158386

('adam', 0.1, 16, 10)
train_loss: 0.6314820647239685, val_loss: 0.6458953619003296

('adam', 0.1, 16, 50)
train_loss: 0.5762091875076294, val_loss: 0.6028845310211182

('adam', 0.1, 16, 100)
train_loss: 0.5682269930839539, val_loss: 0.6056308150291443

('adam', 0.1, 32, 10)
train_loss: 0.6297778487205505, val_loss: 0.6420842409133911

('adam', 0.1, 32, 50)
train_loss: 0.5790424942970276, val_loss: 0.607586145401001

('adam', 0.1, 32, 100)
train_loss: 0.5596809387207031, val_loss: 0.5910217761993408

('adam', 0.1, 64, 10)
train_loss: 0.6456490755081177, val_loss: 0.6578766703605652

('adam', 0.1, 64, 50)
train_loss: 0.5777625441551208, val_loss: 0.6059209108352661

('adam', 0.1, 64, 100)
train_loss: 0.5593953728675842, val_loss: 0.5920934677124023


---------
BEST MODEL
('adam', 0.1, 32, 100)
val_loss: 0.5910217761993408
---------

Run from 2023-04-10 10:39:13.283271
Results of Grid Search for logistic_regression: 
Order of Parameters: optimizer, learning_rate, batch_size, epochs 

('adam', 0.001, 8, 10)
train_loss: 0.681878387928009, val_loss: 0.6813202500343323

('adam', 0.001, 8, 50)
train_loss: 0.6700287461280823, val_loss: 0.6730952858924866

('adam', 0.001, 8, 100)
train_loss: 0.7435671091079712, val_loss: 0.7347011566162109

('adam', 0.001, 16, 10)
train_loss: 0.6807466149330139, val_loss: 0.6805216073989868

('adam', 0.001, 16, 50)
train_loss: 0.7652750611305237, val_loss: 0.7566890716552734

('adam', 0.001, 16, 100)
train_loss: 0.6606980562210083, val_loss: 0.6649109721183777

('adam', 0.001, 32, 10)
train_loss: 0.6856728792190552, val_loss: 0.6861269474029541

('adam', 0.001, 32, 50)
train_loss: 0.7549168467521667, val_loss: 0.7480543255805969

('adam', 0.001, 32, 100)
train_loss: 0.6705432534217834, val_loss: 0.6735602617263794

('adam', 0.001, 64, 10)
train_loss: 0.6807912588119507, val_loss: 0.6808077096939087

('adam', 0.001, 64, 50)
train_loss: 0.7106841206550598, val_loss: 0.7085204124450684

('adam', 0.001, 64, 100)
train_loss: 0.6765220165252686, val_loss: 0.6788406372070312

('adam', 0.01, 8, 10)
train_loss: 0.7095363140106201, val_loss: 0.7054046392440796

('adam', 0.01, 8, 50)
train_loss: 0.6439507603645325, val_loss: 0.654900312423706

('adam', 0.01, 8, 100)
train_loss: 0.6309676766395569, val_loss: 0.6443465948104858

('adam', 0.01, 16, 10)
train_loss: 0.6984782814979553, val_loss: 0.6963465809822083

('adam', 0.01, 16, 50)
train_loss: 0.6377907991409302, val_loss: 0.6499525904655457

('adam', 0.01, 16, 100)
train_loss: 0.6400165557861328, val_loss: 0.6523292064666748

('adam', 0.01, 32, 10)
train_loss: 0.6989970803260803, val_loss: 0.69803786277771

('adam', 0.01, 32, 50)
train_loss: 0.6688860654830933, val_loss: 0.6745208501815796

('adam', 0.01, 32, 100)
train_loss: 0.6855764985084534, val_loss: 0.687096118927002

('adam', 0.01, 64, 10)
train_loss: 0.6889118552207947, val_loss: 0.6905600428581238

('adam', 0.01, 64, 50)
train_loss: 0.6732015013694763, val_loss: 0.6788702607154846

('adam', 0.01, 64, 100)
train_loss: 0.6333226561546326, val_loss: 0.646480917930603

('adam', 0.1, 8, 10)
train_loss: 0.6306740641593933, val_loss: 0.6407787799835205

('adam', 0.1, 8, 50)
train_loss: 0.5669591426849365, val_loss: 0.6000384092330933

('adam', 0.1, 8, 100)
train_loss: 0.5617738366127014, val_loss: 0.5919448137283325

('adam', 0.1, 16, 10)
train_loss: 0.6233834028244019, val_loss: 0.6361963748931885

('adam', 0.1, 16, 50)
train_loss: 0.5780012011528015, val_loss: 0.6027905344963074

('adam', 0.1, 16, 100)
train_loss: 0.5620496869087219, val_loss: 0.5886932611465454

('adam', 0.1, 32, 10)
train_loss: 0.6318978071212769, val_loss: 0.6451592445373535

('adam', 0.1, 32, 50)
train_loss: 0.5713680982589722, val_loss: 0.5999735593795776

('adam', 0.1, 32, 100)
train_loss: 0.5625193119049072, val_loss: 0.5986511707305908

