
Run from 2023-04-02 11:01:58.365675
Results of Grid Search for logistic_regression: 
Order of Parameters: optimizer, learning_rate, batch_size, epochs 

('adam', 0.01, 50, 100)
train_loss: 0.49742433428764343, val_loss: 0.7983219623565674

('adam', 0.01, 50, 200)
train_loss: 0.46705758571624756, val_loss: 0.9077591896057129

('adam', 0.01, 50, 300)
train_loss: 0.470468133687973, val_loss: 0.9224643707275391

('adam', 0.01, 100, 100)
train_loss: 0.4646352529525757, val_loss: 0.8958533406257629

('adam', 0.01, 100, 200)
train_loss: 0.47087934613227844, val_loss: 0.9062337875366211

('adam', 0.01, 100, 300)
train_loss: 0.46761777997016907, val_loss: 0.9115961194038391

('adam', 0.01, 200, 100)
train_loss: 0.5600713491439819, val_loss: 0.7426531910896301

('adam', 0.01, 200, 200)
train_loss: 0.49241557717323303, val_loss: 0.8506565093994141

('adam', 0.01, 200, 300)
train_loss: 0.464769572019577, val_loss: 0.8984823226928711

('adam', 0.1, 50, 100)
train_loss: 0.46256232261657715, val_loss: 0.8866497874259949

('adam', 0.1, 50, 200)
train_loss: 0.46231263875961304, val_loss: 0.887091338634491

('adam', 0.1, 50, 300)
train_loss: 0.46091073751449585, val_loss: 0.8805723190307617

('adam', 0.1, 100, 100)
train_loss: 0.47357550263404846, val_loss: 0.9396727681159973

('adam', 0.1, 100, 200)
train_loss: 0.4651966691017151, val_loss: 0.9004926085472107

('adam', 0.1, 100, 300)
train_loss: 0.4632542133331299, val_loss: 0.8915022015571594

('adam', 0.1, 200, 100)
train_loss: 0.4620937407016754, val_loss: 0.8846127390861511

('adam', 0.1, 200, 200)
train_loss: 0.46181589365005493, val_loss: 0.884783923625946

('adam', 0.1, 200, 300)
train_loss: 0.4560021460056305, val_loss: 0.8570146560668945

('adam', 0.2, 50, 100)
train_loss: 0.4625316858291626, val_loss: 0.8891117572784424

('adam', 0.2, 50, 200)
train_loss: 0.4581853449344635, val_loss: 0.8676436543464661

('adam', 0.2, 50, 300)
train_loss: 0.4547271728515625, val_loss: 0.84964519739151

('adam', 0.2, 100, 100)
train_loss: 0.4596908390522003, val_loss: 0.874854564666748

('adam', 0.2, 100, 200)
train_loss: 0.45481863617897034, val_loss: 0.8505363464355469

('adam', 0.2, 100, 300)
train_loss: 0.4561440348625183, val_loss: 0.8577280044555664

('adam', 0.2, 200, 100)
train_loss: 0.46670016646385193, val_loss: 0.9047573208808899

('adam', 0.2, 200, 200)
train_loss: 0.4607531428337097, val_loss: 0.8797731995582581

('adam', 0.2, 200, 300)
train_loss: 0.45581376552581787, val_loss: 0.8560600280761719


---------
BEST MODEL
('adam', 0.01, 200, 100)
val_loss: 0.7426531910896301
---------

Run from 2023-04-05 15:34:53.909109
Results of Grid Search for logistic_regression: 
Order of Parameters: optimizer, learning_rate, batch_size, epochs 

('adam', 0.001, 8, 10)
train_loss: 0.5180652141571045, val_loss: 0.7374243140220642

('adam', 0.001, 8, 50)
train_loss: 0.6875049471855164, val_loss: 0.6951319575309753

('adam', 0.001, 8, 100)
train_loss: 0.7423515319824219, val_loss: 0.6986749172210693

('adam', 0.001, 16, 10)
train_loss: 0.5024803280830383, val_loss: 0.7514284253120422

('adam', 0.001, 16, 50)
train_loss: 0.7259907722473145, val_loss: 0.6950907707214355

('adam', 0.001, 16, 100)
train_loss: 0.5262503623962402, val_loss: 0.7378813624382019

('adam', 0.001, 32, 10)
train_loss: 0.7375295758247375, val_loss: 0.6953256726264954

('adam', 0.001, 32, 50)
train_loss: 0.8784502744674683, val_loss: 0.7148378491401672

('adam', 0.001, 32, 100)
train_loss: 0.7812119126319885, val_loss: 0.6997928619384766

('adam', 0.001, 64, 10)
train_loss: 0.5151016116142273, val_loss: 0.7386391758918762

('adam', 0.001, 64, 50)
train_loss: 0.8004817962646484, val_loss: 0.7022067904472351

('adam', 0.001, 64, 100)
train_loss: 0.5376409888267517, val_loss: 0.725529670715332

('adam', 0.01, 8, 10)
train_loss: 0.7578868865966797, val_loss: 0.6988511681556702

('adam', 0.01, 8, 50)
train_loss: 0.48296648263931274, val_loss: 0.883676290512085

('adam', 0.01, 8, 100)
train_loss: 0.4637151062488556, val_loss: 0.892279326915741

('adam', 0.01, 16, 10)
train_loss: 0.5873292684555054, val_loss: 0.7111803889274597

('adam', 0.01, 16, 50)
train_loss: 0.514071524143219, val_loss: 0.7981918454170227

('adam', 0.01, 16, 100)
train_loss: 0.47466841340065, val_loss: 0.9158423542976379

('adam', 0.01, 32, 10)
train_loss: 0.57851243019104, val_loss: 0.7115432620048523

('adam', 0.01, 32, 50)
train_loss: 0.46639928221702576, val_loss: 0.8826484084129333

('adam', 0.01, 32, 100)
train_loss: 0.47395777702331543, val_loss: 0.8951253890991211

('adam', 0.01, 64, 10)
train_loss: 0.49627721309661865, val_loss: 0.763272225856781

('adam', 0.01, 64, 50)
train_loss: 0.6557068228721619, val_loss: 0.701525866985321

('adam', 0.01, 64, 100)
train_loss: 0.4906383454799652, val_loss: 0.8095847964286804

('adam', 0.1, 8, 10)
train_loss: 0.46355322003364563, val_loss: 0.8663375973701477

('adam', 0.1, 8, 50)
train_loss: 0.46286091208457947, val_loss: 0.859363853931427

('adam', 0.1, 8, 100)
train_loss: 0.4646136164665222, val_loss: 0.8840048909187317

('adam', 0.1, 16, 10)
train_loss: 0.48268479108810425, val_loss: 1.0485929250717163

('adam', 0.1, 16, 50)
train_loss: 0.4652694761753082, val_loss: 0.8579394221305847

('adam', 0.1, 16, 100)
train_loss: 0.45962467789649963, val_loss: 0.9017059206962585

('adam', 0.1, 32, 10)
train_loss: 0.4760213792324066, val_loss: 1.018930435180664

('adam', 0.1, 32, 50)
train_loss: 0.46629467606544495, val_loss: 0.8477630615234375

('adam', 0.1, 32, 100)
train_loss: 0.47224587202072144, val_loss: 0.8560085296630859

('adam', 0.1, 64, 10)
train_loss: 0.4803245961666107, val_loss: 0.8673748970031738

('adam', 0.1, 64, 50)
train_loss: 0.4619802236557007, val_loss: 0.8927273750305176

('adam', 0.1, 64, 100)
train_loss: 0.4734022319316864, val_loss: 0.9405179023742676


---------
BEST MODEL
('adam', 0.001, 16, 50)
val_loss: 0.6950907707214355
---------

Run from 2023-04-05 16:36:19.138386
Results of Grid Search for logistic_regression: 
Order of Parameters: optimizer, learning_rate, batch_size, epochs 

('adam', 0.001, 8, 10)
train_loss: 0.5081486701965332, val_loss: 0.7463094592094421

('adam', 0.001, 8, 50)
train_loss: 0.4853549301624298, val_loss: 0.7802529335021973

('adam', 0.001, 8, 100)
train_loss: 0.5448607206344604, val_loss: 0.7315213084220886

('adam', 0.001, 16, 10)
train_loss: 0.5318164825439453, val_loss: 0.7270665168762207

('adam', 0.001, 16, 50)
train_loss: 0.6776805520057678, val_loss: 0.6943348050117493

('adam', 0.001, 16, 100)
train_loss: 0.7250364422798157, val_loss: 0.6961305737495422

('adam', 0.001, 32, 10)
train_loss: 0.6265231966972351, val_loss: 0.6964810490608215

('adam', 0.001, 32, 50)
train_loss: 0.6216220259666443, val_loss: 0.698276698589325

('adam', 0.001, 32, 100)
train_loss: 0.5068888664245605, val_loss: 0.7517198920249939

('adam', 0.001, 64, 10)
train_loss: 0.6981350183486938, val_loss: 0.6932974457740784

('adam', 0.001, 64, 50)
train_loss: 0.754787266254425, val_loss: 0.6968805193901062

('adam', 0.001, 64, 100)
train_loss: 0.5093010067939758, val_loss: 0.7468547821044922

('adam', 0.01, 8, 10)
train_loss: 0.49294331669807434, val_loss: 0.7846525311470032

('adam', 0.01, 8, 50)
train_loss: 0.4812537133693695, val_loss: 0.8891190886497498

('adam', 0.01, 8, 100)
train_loss: 0.46898746490478516, val_loss: 0.9203548431396484

('adam', 0.01, 16, 10)
train_loss: 0.6150280237197876, val_loss: 0.7041636109352112

('adam', 0.01, 16, 50)
train_loss: 0.49186787009239197, val_loss: 0.829249382019043

('adam', 0.01, 16, 100)
train_loss: 0.4772585332393646, val_loss: 0.9336560368537903

('adam', 0.01, 32, 10)
train_loss: 0.5883672833442688, val_loss: 0.7081804275512695

('adam', 0.01, 32, 50)
train_loss: 0.46690329909324646, val_loss: 0.8758401870727539

('adam', 0.01, 32, 100)
train_loss: 0.471540242433548, val_loss: 0.8934407234191895

('adam', 0.01, 64, 10)
train_loss: 0.5610982775688171, val_loss: 0.7151792645454407

('adam', 0.01, 64, 50)
train_loss: 0.47056493163108826, val_loss: 0.8373207449913025

('adam', 0.01, 64, 100)
train_loss: 0.4835309088230133, val_loss: 0.8238838315010071

('adam', 0.1, 8, 10)
train_loss: 0.4656910002231598, val_loss: 0.8793394565582275

('adam', 0.1, 8, 50)
train_loss: 0.47238993644714355, val_loss: 0.9481108784675598

('adam', 0.1, 8, 100)
train_loss: 0.45943135023117065, val_loss: 0.8864390254020691

('adam', 0.1, 16, 10)
train_loss: 0.4703858494758606, val_loss: 0.9129898548126221

('adam', 0.1, 16, 50)
train_loss: 0.4660702645778656, val_loss: 0.9050345420837402

('adam', 0.1, 16, 100)
train_loss: 0.4626597464084625, val_loss: 0.8943716883659363

('adam', 0.1, 32, 10)
train_loss: 0.4794216752052307, val_loss: 0.9770901799201965

('adam', 0.1, 32, 50)
train_loss: 0.4717904031276703, val_loss: 0.9081435203552246

('adam', 0.1, 32, 100)
train_loss: 0.4668276309967041, val_loss: 0.8508660197257996

